frase_id,modelo,padrao,frase,baseline_masculino,baseline_feminino,score_severidade,n_modelos_amplificam,n_bilateral,n_unilateral,forca_maioria_masc,forca_maioria_fem,forca_maioria_combinada
928,"['RF', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_BILATERAL']",Na minha escola é cheio de rockeiros e as patricinhas que tinham lá normalmente se tornaram umas vad,0.0,0.0,3,2,1,1,0.75,1.0,0.875
992,"['NB', 'RF']","['AMPLIFICACAO_BILATERAL', 'AMPLIFICACAO_UNILATERAL']","Pra comemorar pedimos pizza, e eu fiz uma carta e deixei do lado dele da cama!",0.0,0.0,3,2,1,1,1.0,0.75,0.875
81,"['SVM', 'NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']",Meu coração hoje se encontra dilacerado.,0.0,0.0,3,3,0,3,0.75,0.75,0.75
102,"['SVM', 'NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Aquela promessa que eu te fiz naquele natal, e te abracei forte.",1.0,1.0,3,3,0,3,0.75,0.75,0.75
104,"['SVM', 'NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']",E sempre sorrio!,1.0,1.0,3,3,0,3,0.75,0.75,0.75
178,"['SVM', 'NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']",Ela correu logo para minhas pernas e começou a pegar no meu pênis com muita maestria.,1.0,1.0,3,3,0,3,0.75,0.75,0.75
227,"['NB', 'RF', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Passei um bom tempo refletindo se iria tomar ou não, como se aquilo fosse um veneno ou algo do tipo.",1.0,1.0,3,3,0,3,0.75,0.75,0.75
272,"['SVM', 'NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']",Estou com uma vontade imensa de me bater de tanto ódio que eu estou de mim.,0.0,0.0,3,3,0,3,0.5,1.0,0.75
305,"['SVM', 'RF', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","E os gemidos são tão forçados, parece mais que estão parindo do que fazendo sexo - sexo não, tá mais",-1.0,-1.0,3,3,0,3,0.75,0.75,0.75
353,"['SVM', 'NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']",A não ser pelo fato de que o idiota do cabeleireiro errou.,0.0,0.0,3,3,0,3,0.75,0.75,0.75
552,"['SVM', 'NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Eu ja estou mocinha ja percebo quando os garotos reparam nas meninas de peito e bunda grande, quase ",1.0,1.0,3,3,0,3,0.75,0.75,0.75
658,"['SVM', 'NB', 'RF']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Eles foram maravilhosos comigo, me apoiaram e me ajudaram em tudo.",1.0,1.0,3,3,0,3,0.75,0.75,0.75
681,"['NB', 'RF', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","HOJE COMO TÁ CHOVENDO EU FIQUEI DEITADA NA CAMA, POIS ELE VEIO DE MANSINHO E SENTOU AO MEU LADO, ATÉ",1.0,1.0,3,3,0,3,0.75,0.75,0.75
843,"['SVM', 'NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']",Ela só se importa em te ver bem.,1.0,1.0,3,3,0,3,0.75,0.75,0.75
1004,"['SVM', 'NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Mas como tudo tem seu lado positivo, eu acredito que essa experiência vai servir pros meus próximos ",0.0,0.0,3,3,0,3,0.75,0.75,0.75
1089,"['SVM', 'NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","E espero que me compreenda, porque não pedi pra me apaixonar, pois quem manda na gente é o coração.",1.0,1.0,3,3,0,3,0.75,0.75,0.75
1132,"['SVM', 'NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","A compulsão por doces continua, me dá uma aliviada momentânea.",1.0,1.0,3,3,0,3,0.75,0.75,0.75
1155,"['SVM', 'NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Ele sempre fazia propostas de webcam mais hot e eu já cheguei a ficar de calcinha e sutiã, mas isso ",1.0,1.0,3,3,0,3,0.75,0.75,0.75
33,"['SVM', 'LR']","['AMPLIFICACAO_BILATERAL', 'AMPLIFICACAO_UNILATERAL']","Poste frases de garota desapegada,que não precisa de homem nenhum pra ser feliz.",0.0,0.0,3,2,1,1,0.75,0.75,0.75
66,"['RF', 'LR']","['AMPLIFICACAO_BILATERAL', 'AMPLIFICACAO_UNILATERAL']",Essa pessoa que postou isso tem 56 ANOS e ERA CASADA NA ÉPOCA COM UM CARA DE 24 ANOS.,1.0,1.0,3,2,1,1,0.75,0.75,0.75
420,"['NB', 'RF']","['AMPLIFICACAO_BILATERAL', 'AMPLIFICACAO_UNILATERAL']",Eu que mando na hora do sexo.,1.0,1.0,3,2,1,1,0.75,0.75,0.75
260,"['SVM', 'NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']",A janela não está com suas dezenas de xampus.,0.0,0.0,3,3,0,3,0.75,0.5,0.625
262,"['SVM', 'NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Eu vejo que a chuva cai de acordo com minhas lágrimas , eu vejo que o dia está horrível e vejo a con",-1.0,-1.0,3,3,0,3,0.5,0.75,0.625
370,"['SVM', 'NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']",Hoje eu e meu namorado nos divertimos tanto.,0.0,0.0,3,3,0,3,0.5,0.75,0.625
577,"['SVM', 'NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']",Minha educação depende da sua!,-1.0,-1.0,3,3,0,3,0.75,0.5,0.625
708,"['NB', 'RF', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Eu só sei que agora estou melhor ,e sabe o que mais me surpreendeu, o fato de essas palavras virem d",-1.0,-1.0,3,3,0,3,0.5,0.75,0.625
825,"['SVM', 'NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Quando meus pais se divorciaram, não me restou mais nada.",1.0,1.0,3,3,0,3,0.75,0.5,0.625
1014,"['SVM', 'NB', 'RF']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']",Assim ele vai tentar querer saber oque você quer.,-1.0,-1.0,3,3,0,3,0.5,0.75,0.625
1174,"['SVM', 'NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Começamos nos beijar, ele falou coisas fofas.",0.0,0.0,3,3,0,3,0.5,0.75,0.625
629,"['RF', 'LR']","['AMPLIFICACAO_BILATERAL', 'AMPLIFICACAO_UNILATERAL']","Estava tudo normal , eu estava ansiosa em vê-lo , fui pra casa dele depois do trabalho , tomei um ba",-1.0,-1.0,3,2,1,1,0.5,0.75,0.625
82,"['NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']",Nossa hoje estou com vergonha e muito mais muito ODIO de mim.,-1.0,-1.0,2,2,0,2,1.0,1.0,1.0
92,"['SVM', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Não ligo pra esse papo, só ligo pra você.",0.0,0.0,2,2,0,2,1.0,1.0,1.0
362,"['SVM', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Nem ao menos um beijo seu eu consegui, mas posso afirmar que não foi necessário para mim me apaixona",-1.0,-1.0,2,2,0,2,1.0,1.0,1.0
401,"['SVM', 'RF']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']",Gosto de um menino a quase três anos.,-1.0,-1.0,2,2,0,2,1.0,1.0,1.0
424,"['SVM', 'RF']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","No dia do aniversário dele eu vi ele escondendo drogas dentro do meu quarto , e eu fui lá e contei p",-1.0,-1.0,2,2,0,2,1.0,1.0,1.0
489,"['SVM', 'RF']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Entre risadas, brincadeiras, estava muito legal.",-1.0,-1.0,2,2,0,2,1.0,1.0,1.0
495,"['SVM', 'RF']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Você realmente foi muito amigo construindo esta ponte mesmo depois do que eu lhe disse, de repente, ",1.0,1.0,2,2,0,2,1.0,1.0,1.0
520,"['SVM', 'RF']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Enquanto eu tiver forças luto, acho que até por isso consegui bom emprego cedo, me relaciono muito b",-1.0,-1.0,2,2,0,2,1.0,1.0,1.0
746,"['NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Não vou falar da tragédia de Santa Maria, pois só em pensar me da vontade de chorar, bom vou termina",-1.0,-1.0,2,2,0,2,1.0,1.0,1.0
777,"['SVM', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Só é pra eu me separar, quando ele se separar.",1.0,1.0,2,2,0,2,1.0,1.0,1.0
787,"['SVM', 'RF']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']",Tomei mais um comprimido de antidepressivo (normalmente só tomo dois) e fui escutar música.,1.0,1.0,2,2,0,2,1.0,1.0,1.0
837,"['NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","A Felicidade está sempre batendo a nossa porta, basta abri-la e convidá-la a entrar.",-1.0,-1.0,2,2,0,2,1.0,1.0,1.0
954,"['SVM', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Basta saber viver, saber ser livre , amar e ser amado , saber fazer e ser feliz !",-1.0,-1.0,2,2,0,2,1.0,1.0,1.0
965,"['SVM', 'RF']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Nos dias de chuva ou quando tinha pesadelo , ir correndo pra cama dos meus pais , ou dormir do lado ",1.0,1.0,2,2,0,2,1.0,1.0,1.0
971,"['NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Mas ele é lindo, aquele sorriso, a forma como fala comigo é muito fofo.",-1.0,-1.0,2,2,0,2,1.0,1.0,1.0
980,"['NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']",Ansioso por um abraço apertado e beijo na testa.,-1.0,-1.0,2,2,0,2,1.0,1.0,1.0
1036,"['RF', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Não acho minha vida uma desgraça, apesar do TOC, autoestima baixa, ansiedade, insônia, pânico, probl",1.0,1.0,2,2,0,2,1.0,1.0,1.0
1041,"['SVM', 'RF']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Eu não to nem ai pra tua autoridade, se você eh meu chefe, minha mãe ou o presidente do brasil, pra ",-1.0,-1.0,2,2,0,2,1.0,1.0,1.0
1042,"['SVM', 'NB']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']",Ele desenha tão bem e o seu sorriso é lindo.,1.0,1.0,2,2,0,2,1.0,1.0,1.0
1190,"['SVM', 'NB']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Na semana seguinte estava chovendo muito, acordei durante a noite assustada, a casa estava cheia de ",-1.0,-1.0,2,2,0,2,1.0,1.0,1.0
9,['RF'],['AMPLIFICACAO_BILATERAL'],A vida nos foi dada gratuitamente.,-1.0,-1.0,2,1,1,0,1.0,1.0,1.0
65,['RF'],['AMPLIFICACAO_BILATERAL'],Eu penso no futuro porque isso vai ser bom pra mim e pra todos que eu amo.,0.0,0.0,2,1,1,0,1.0,1.0,1.0
450,['RF'],['AMPLIFICACAO_BILATERAL'],"Em pessoas que achávamos conhecer, mas, que no fim, só mostraram ser iguais a todos.",-1.0,-1.0,2,1,1,0,1.0,1.0,1.0
481,['RF'],['AMPLIFICACAO_BILATERAL'],"Homens são naturalmente territoriais, são ciumentos e caçadores!",-1.0,-1.0,2,1,1,0,1.0,1.0,1.0
563,['LR'],['AMPLIFICACAO_BILATERAL'],"Bem, meu psiquiatra quis que eu experimentasse ficar só com um comprimido de fluoxetina.",0.0,0.0,2,1,1,0,1.0,1.0,1.0
598,['LR'],['AMPLIFICACAO_BILATERAL'],"Mês de setembro não teve nada de interessante , trabalhei muito como sempre e pertinho do final de a",-1.0,-1.0,2,1,1,0,1.0,1.0,1.0
682,['RF'],['AMPLIFICACAO_BILATERAL'],Gostei do querido diário é um site muito legal as pessoas expressam os seus sentimentos.,0.0,0.0,2,1,1,0,1.0,1.0,1.0
766,['NB'],['AMPLIFICACAO_BILATERAL'],É mesmo uma ousada declaração de amor.,-1.0,-1.0,2,1,1,0,1.0,1.0,1.0
881,['SVM'],['AMPLIFICACAO_BILATERAL'],"Não que eu me considere uma imortal, para mim, todos tem o mesmo destino.",0.0,0.0,2,1,1,0,1.0,1.0,1.0
956,['SVM'],['AMPLIFICACAO_BILATERAL'],"Porque não fazer ela feliz, já que ela também estava disposta a me fazer feliz.",-1.0,-1.0,2,1,1,0,1.0,1.0,1.0
1032,['NB'],['AMPLIFICACAO_BILATERAL'],"Eu te amo tanto, eu queria que você soubesse disso, que você percebesse os meus atos de amor, carinh",-1.0,-1.0,2,1,1,0,1.0,1.0,1.0
1201,['RF'],['AMPLIFICACAO_BILATERAL'],Faço tudo que estiver ao meu alcance porque pra minha vida ser perfeita só falta você nela.,-1.0,-1.0,2,1,1,0,1.0,1.0,1.0
23,"['SVM', 'NB']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Sim, isso me envergonha, gosto de estar sob controle.",-1.0,-1.0,2,2,0,2,0.75,1.0,0.875
139,"['NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Ultimamente ando muito compulsiva - por masturbação com o vibrador, por comida, meio agressiva, me s",-1.0,-1.0,2,2,0,2,0.75,1.0,0.875
150,"['SVM', 'NB']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","To cansada de brigar com a minha mae, dela nunca estar do meu lado.",-1.0,-1.0,2,2,0,2,0.75,1.0,0.875
207,"['SVM', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']",Falei com meu ex.,1.0,1.0,2,2,0,2,0.75,1.0,0.875
301,"['NB', 'RF']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","O meu namorado não tem estilo nenhum, me ajudem?",1.0,1.0,2,2,0,2,0.75,1.0,0.875
334,"['NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']",Quando contei a mamãe ela ficou assustada com medo do que eu ia achar e quis saber quem me contou e ,1.0,1.0,2,2,0,2,1.0,0.75,0.875
337,"['SVM', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']",Estou criando essa página pra desabafar com meu próprio computador.,0.0,0.0,2,2,0,2,0.75,1.0,0.875
348,"['SVM', 'NB']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Em quantos motivos eu já pensei para ser a razão do meu sofrimento, e até hoje eu não havia encontra",0.0,0.0,2,2,0,2,0.75,1.0,0.875
416,"['NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Apesar de ser tarja vermelha, não vou poder usar ele mais do que dois meses, por causa da dependênci",1.0,1.0,2,2,0,2,1.0,0.75,0.875
444,"['NB', 'RF']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Ele chamava todos os garotos de quem eu falava ser um amigo, de idiota, ele não era um amigo chato, ",1.0,1.0,2,2,0,2,1.0,0.75,0.875
474,"['SVM', 'NB']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Oi Querido Diário, estava com saudades de você, não estava escrevendo muito aqui porque minhas féria",1.0,1.0,2,2,0,2,1.0,0.75,0.875
509,"['RF', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']",Não posso me prender a amigos que sei que não estarão comigo como dizem que vão.,1.0,1.0,2,2,0,2,1.0,0.75,0.875
541,"['SVM', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']",Casei cedo e acho que não foi uma boa escolha essa.,0.0,0.0,2,2,0,2,1.0,0.75,0.875
579,"['NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Acabamos nos beijando mais e mais, meus braços o abraçaram.",1.0,1.0,2,2,0,2,1.0,0.75,0.875
592,"['SVM', 'NB']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']",Bom tudo começou em Abril do ano passado quando minha mãe começou a namorar um homem que eu nem sei ,0.0,0.0,2,2,0,2,1.0,0.75,0.875
693,"['NB', 'RF']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']",Minha insônia atingiu um nível crítico e finalmente eu resolvi ir para o psiquiatra pra ver o que el,0.0,0.0,2,2,0,2,0.75,1.0,0.875
740,"['SVM', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Fechei a porta, a Helen me olhava assustada, não disse nada só me direcionei para o banheiro, liguei",-1.0,-1.0,2,2,0,2,1.0,0.75,0.875
763,"['SVM', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']",Sou seletiva em minhas amizades.,0.0,0.0,2,2,0,2,0.75,1.0,0.875
806,"['RF', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']",Esses últimos 3 meses do mês é o período que mais trabalhamos pois ganhamos por comissão.,1.0,1.0,2,2,0,2,1.0,0.75,0.875
819,"['RF', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Por um lado vai ser bom porque não vou ter que escutar minha mãe gritando no trânsito, o que ja ajud",-1.0,-1.0,2,2,0,2,1.0,0.75,0.875
847,"['SVM', 'NB']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Odeio sentir preguiça, fico me culpando por não aproveitar o mundo quando fico sem fazer nada, mas n",1.0,1.0,2,2,0,2,1.0,0.75,0.875
862,"['NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Eu fico chateada, óbvio que não abala o meu namoro esses comentários ridículos, mas eu acho que o se",-1.0,-1.0,2,2,0,2,1.0,0.75,0.875
901,"['SVM', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Eu e meu namorado agora, temos ficado bastante tempo juntos, e ainda temos aquele sonho de dormi jun",0.0,0.0,2,2,0,2,0.75,1.0,0.875
941,"['SVM', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']",Ai ele me achou melhor e colocou na receita apenas um comprimido de fluoxetina.,-1.0,-1.0,2,2,0,2,1.0,0.75,0.875
1077,"['RF', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Todos na sala, inclusive meu pai, se levantou, a preocupação era visível na cara de todos.",1.0,1.0,2,2,0,2,1.0,0.75,0.875
1133,"['NB', 'RF']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Já fiz e sofri coisas que me fazem sentir um lixo, passei por situações que não se pode desejar nem ",-1.0,-1.0,2,2,0,2,1.0,0.75,0.875
1147,"['SVM', 'RF']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Como eu já havia quebrado a cara em um outro relacionamento (aliás, em quase todos) nem dei muita bo",1.0,1.0,2,2,0,2,0.75,1.0,0.875
57,['RF'],['AMPLIFICACAO_BILATERAL'],A miserável vida do Paulo Anderson.,-1.0,-1.0,2,1,1,0,0.75,1.0,0.875
62,['SVM'],['AMPLIFICACAO_BILATERAL'],"Ai ele começou a tentar brincar com a minha íntima, tentava por cima do short.",-1.0,-1.0,2,1,1,0,0.75,1.0,0.875
72,['NB'],['AMPLIFICACAO_BILATERAL'],"Quando tento alertar as pessaoas mais proximas elas dizem que a tu es magra deves engordar e tal, ma",-1.0,-1.0,2,1,1,0,1.0,0.75,0.875
132,['RF'],['AMPLIFICACAO_BILATERAL'],"Já não bastava o fato de ter um bandido em casa , ele não deixava mais minha mãe falar comigo ele nã",-1.0,-1.0,2,1,1,0,0.75,1.0,0.875
279,['SVM'],['AMPLIFICACAO_BILATERAL'],Ele desliga o celular de madrugada e no outro dia diz que acabou a bateria.,0.0,0.0,2,1,1,0,1.0,0.75,0.875
326,['NB'],['AMPLIFICACAO_BILATERAL'],Os amigos dele começaram a me odiar porque ele só queria ficar comigo.,1.0,1.0,2,1,1,0,1.0,0.75,0.875
369,['NB'],['AMPLIFICACAO_BILATERAL'],"No entanto, estar sozinho é absolutamente o oposto de estar com alguém.",-1.0,-1.0,2,1,1,0,0.75,1.0,0.875
399,['RF'],['AMPLIFICACAO_BILATERAL'],"Aos 14 anos, vi meus pais brigarem, varias vezes meu pai sair de casa, a meus discutirem comigo, e e",1.0,1.0,2,1,1,0,1.0,0.75,0.875
519,['SVM'],['AMPLIFICACAO_BILATERAL'],"Ás vezes me vêem na cabeça que ninguém gosta de mim, minha mãe é um porre o único que se salva e que",0.0,0.0,2,1,1,0,0.75,1.0,0.875
533,['RF'],['AMPLIFICACAO_BILATERAL'],Biluca não é um nome muito conhecido não.,-1.0,-1.0,2,1,1,0,1.0,0.75,0.875
578,['RF'],['AMPLIFICACAO_BILATERAL'],"Meu anjinho da guarda que se chamava Douglas, além de lindo era meu melhor amigo!",0.0,0.0,2,1,1,0,1.0,0.75,0.875
586,['SVM'],['AMPLIFICACAO_BILATERAL'],"Vontade de grudar em você e nunca mais desgrudar, sentir tuas mãos afagando meus cabelos e dizendo q",0.0,0.0,2,1,1,0,1.0,0.75,0.875
600,['RF'],['AMPLIFICACAO_BILATERAL'],"Fico feliz por isso, porque fomos feitos para brilhar.",-1.0,-1.0,2,1,1,0,1.0,0.75,0.875
618,['RF'],['AMPLIFICACAO_BILATERAL'],"Mas há algo nela que min incomodava muito, seu modo de ver a vida, era vulgar, pensava apenas em fes",1.0,1.0,2,1,1,0,1.0,0.75,0.875
636,['RF'],['AMPLIFICACAO_BILATERAL'],"Era seminário, prova e trabalho tudo junto, eu tava pra ficar louca mesmo, ainda mais eu, que detest",0.0,0.0,2,1,1,0,0.75,1.0,0.875
647,['RF'],['AMPLIFICACAO_BILATERAL'],"Por que não sou bonita, por que sou uma tonta, porque não sou do jeito que minha mãe quer que eu sej",1.0,1.0,2,1,1,0,1.0,0.75,0.875
650,['RF'],['AMPLIFICACAO_BILATERAL'],"Na páscoa, lá estávamos nós, no mesmo ano, sozinhos em casa de novo.",1.0,1.0,2,1,1,0,1.0,0.75,0.875
750,['NB'],['AMPLIFICACAO_BILATERAL'],"Tava cheio hoje e isso é um saco, demora mais.",1.0,1.0,2,1,1,0,1.0,0.75,0.875
922,['RF'],['AMPLIFICACAO_BILATERAL'],"Coisas acontecem nos piores momentos, faz parte dessa longa viagem chamada vida.",0.0,0.0,2,1,1,0,0.75,1.0,0.875
962,['NB'],['AMPLIFICACAO_BILATERAL'],Aproveitei que já tinha acordado e liguei pro meu namorado pois a gente ia se ver de novo.,0.0,0.0,2,1,1,0,1.0,0.75,0.875
1008,['RF'],['AMPLIFICACAO_BILATERAL'],"Sinceramente, o amor não se escolhe, apenas acontece.",-1.0,-1.0,2,1,1,0,1.0,0.75,0.875
1051,['RF'],['AMPLIFICACAO_BILATERAL'],"Boca macia, gulosa, quente, que vai tentar engolir ele todo e não vai conseguir, vai lambe-lo comple",1.0,1.0,2,1,1,0,1.0,0.75,0.875
1093,['LR'],['AMPLIFICACAO_BILATERAL'],"E você merece amor melhor, você merece coisa melhor, um cara melhor.",-1.0,-1.0,2,1,1,0,1.0,0.75,0.875
1126,['RF'],['AMPLIFICACAO_BILATERAL'],Meu carro que gostaria de comprar vai ter que esperar afinal não sabia que coisas para casa saiam tã,-1.0,-1.0,2,1,1,0,1.0,0.75,0.875
1180,['LR'],['AMPLIFICACAO_BILATERAL'],"Num certo dia, brigamos e eu não aguentei e terminei",0.0,0.0,2,1,1,0,1.0,0.75,0.875
177,"['NB', 'RF']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']",Eu gosto muito dela e sei que ela me ama.,1.0,1.0,2,2,0,2,0.75,0.75,0.75
210,"['SVM', 'RF']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']",Amor platônico que me enche a alma.,1.0,1.0,2,2,0,2,0.75,0.75,0.75
225,"['SVM', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Eu te Amo e cada gesto seu vai ficar aqui dentro do meu coração pra lembrar do teu amor por nós, eu ",1.0,1.0,2,2,0,2,0.75,0.75,0.75
310,"['SVM', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Eles foram, eu entrei na sala, ele estava na frente do computador, quando eu coloquei a bolsa e um s",1.0,1.0,2,2,0,2,0.75,0.75,0.75
345,"['NB', 'RF']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Então fiz o cabelo dela, fiz uma escova pra fora, pra combinar com o corte, aí ela veio dizendo que ",1.0,1.0,2,2,0,2,0.75,0.75,0.75
432,"['NB', 'RF']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Tentei dormir na varanda , estava tão bom , sabe , olhando a lua.",1.0,1.0,2,2,0,2,0.75,0.75,0.75
