modelo,fold,frase_id,frase,real_masculino,real_feminino,pred_masculino,pred_feminino,concordancia_real,concordancia_pred
LR,1,669,"Ela pode até ficar meio sem jeito, mas, se a conversa dos dois havia sido agradável para ela, com ce",1,1,0,-1,1,0
LR,1,675,"já magoei minha esposa de tantas formas, que sequer tenho coragem de ligar para ela, mesmo achando q",1,1,-1,-1,1,1
LR,1,682,Gostei do querido diário é um site muito legal as pessoas expressam os seus sentimentos.,0,0,1,1,1,1
LR,1,688,Sempre foi bem difícil eu me enturmar com as pessoas.,-1,0,-1,-1,0,1
LR,1,698,"Era o aniversario dele, e eu queria fazer algo diferente.",1,0,-1,0,0,0
LR,1,699,"Eu, uma amiga e a família dele, que família maravilhosa, todos brincalhões, unidos, amorosos.",1,1,-1,-1,1,1
LR,1,702,Foi a coisa mais linda a formatura dessa minha afilhada.,1,1,-1,-1,1,1
LR,1,706,Eu fiquei muito triste porque eu gostava muito dele e estava disposta ai fazer tudo por ele ai as la,1,0,-1,-1,0,1
LR,1,711,"Meu coração partiu em milhões de pedaços, comecei a chorar na hora, ele pediu para eu não chorar, e ",0,0,-1,-1,1,1
LR,1,717,"Porque agora eu sei que é você quem meu coração realmente escolheu, que é você por quem vou lutar at",0,0,1,1,1,1
LR,1,718,Eu simplesmente pensei Ele não vê que eu acabei de perder tudo que eu tinha?,1,1,-1,-1,1,1
LR,1,752,"E me lembro também, como você conseguia aplacar a minha dor.",0,0,1,1,1,1
LR,1,754,Ela teve 5 filhos e nenhum teve pai.,0,0,1,0,1,0
LR,1,756,"Sem contar que as nossas mensagens varavam madrugadas e sempre terminavam no mesmo assunto, sexo.",0,0,1,1,1,1
LR,1,767,"Eu divido o quarto com a minha irmã, então ficou eu na minha cama, ele no colchão (no chão do meu la",1,1,-1,-1,1,1
LR,1,769,Fui pra sala e um pouco depois minha professora nos levou pra biblioteca.,-1,0,1,-1,0,0
LR,1,770,"Ninguém, nem meus pais nem meus irmãos ia saber porque estava chorando, nunca.",0,0,1,1,1,1
LR,1,772,"Estávamos uns dias sem ter contato, quando ele me liga perguntando se eu havia esquecido ele e porqu",-1,-1,1,-1,1,0
LR,1,784,"Conheci um amigo da minha irmã esses dias, ele tem 17 anos e pelo que percebi, é bem galinha, resolv",-1,-1,-1,-1,1,1
LR,1,788,"Eu não sei se você se lembra disso, cachorro, mas eu lembro.",1,0,1,-1,0,0
LR,1,789,Os amigos dele já notaram que eu estou gostando dele demais .,0,0,1,0,1,0
LR,1,790,"Eu fui tão idiota, em valorizar depois de perder.",1,0,-1,-1,0,1
LR,1,792,Mas eu só tenho esse jeito de expressar o que eu sinto.,0,0,-1,-1,1,1
LR,1,798,"Oi querido diário, mais uma vez estou aqui me sentindo uma merda e a culpa é toda minha!",-1,-1,1,1,1,1
LR,1,799,"No final das contas, ela acabou indo dormir com o meu pai, e minha mãe na cama dela (da minha irmã).",-1,-1,-1,-1,1,1
LR,1,803,"O que acontece hoje, eu recompenso amanhã.",0,0,0,1,1,0
LR,1,809,Tipo tudo estava muito bem muito legal,1,1,-1,1,1,0
LR,1,810,"Não tenho mais aquela aparência tão jovem, mas o meu coração ainda é o mesmo que te amou, que te deu",1,1,-1,-1,1,1
LR,1,812,Este foi o relato do meu sexo de ano novo.,0,0,-1,-1,1,1
LR,1,818,"Não tenho o toque da sua mão deslizando meu corpo, não tenho seus abraços, não tenho seus beijos, nã",-1,0,1,-1,0,0
LR,1,821,Eu peguei achando que fosse aqueles livros de criancinhas que falam : Querido diário.. Hoje eu apren,0,0,1,1,1,1
LR,1,838,"Terreiros errados, guias errados, falta de educação com as pessoas, responsabilidade, falta de atitu",1,1,-1,-1,1,1
LR,1,841,"Quem ama não esquece, quem ama não deixa passar.",-1,-1,1,1,1,1
LR,1,844,Eu só quero que esse dia acabe logo.,1,1,1,1,1,1
LR,1,849,Eu não consigo ver uma loira gostosa na minha frente que eu já me excito!,1,1,1,1,1,1
LR,1,854,"Quando foi semana passada, ela pediu pra eu fazer o cabelo dela novamente, ai eu fiz, pra fora e tal",-1,-1,1,1,1,1
LR,1,858,Briguei com ele e eu exclui tudo mas na outra semana vi mais e mais desenhos pornôs.,1,0,-1,-1,0,1
LR,1,863,"No fim , nos despedimos , e nos olhamos como se nossos olhos trocassem um  eu te amo  e sinto que fo",0,0,1,1,1,1
LR,1,865,Ela não pode entrar na internet quando ele tá na casa dela (a não ser BEM RÁPIDO) pq tem que estar o,1,1,-1,-1,1,1
LR,1,872,"Sinto este desejo todos os dias sabe, até mesmo quando faço, porém horas depois já estou com vontade",-1,-1,1,-1,1,0
LR,1,883,"Tentar ser forte e acreditar, que tudo vai passar.",0,0,1,1,1,1
LR,1,885,"E é assim até hoje, sofrendo, brigando direto com meus pais.",1,1,1,1,1,1
LR,1,888,"Eu já cansei de correr atrás de quem não merece, agora se quiser que venha atrás de mim , você sabe ",1,1,1,-1,1,0
LR,1,903,Vibro com alegrias que não me pertecem.,1,1,1,1,1,1
LR,1,906,"E porque ele é muito envergonhado pra dar em cima de você, é timidez.",-1,0,1,-1,0,0
LR,1,908,Eu não pretendo me comprometer seriamente com ninguém.,-1,-1,1,1,1,1
LR,1,909,"Depois de muitas lágrimas e uma festa de despedida as minhas férias acabaram, voltei pra minha reali",-1,-1,1,-1,1,0
LR,1,910,"Bom, antes de tudo devo deixar expresso aqui que ela quem me mandou o e-mail abaixo, contando detalh",0,-1,1,1,0,1
LR,1,918,"Enfim, Boa Noite, e gostaria de agradecer aos comentários do assunto anterior.",-1,-1,1,1,1,1
LR,1,920,Eu cheguei da escola ontem normal almocei e eu estava com o fone de ouvido no ultimo volume.,1,0,1,1,0,1
LR,1,921,"Eu confiei muito na Evellyn (minha prima), eu contei a ela coisas que só EU deveria saber, contei me",1,1,-1,-1,1,1
LR,1,924,"O ônibus interno parou e perguntou se eu iria para Benq, informei que não.",0,0,1,1,1,1
LR,1,926,Eu mudo muito meus sentimentos em relação a ele.,0,0,-1,-1,1,1
LR,1,933,"Era muita gente, tenho certeza que os 24 que entrarem vão ter gabaritado a prova!",0,0,1,-1,1,0
LR,1,935,"Queria esquecer a luz dos teus olhos, pois assim eu não sentiria saudades deles, queria esquecer o t",0,0,-1,-1,1,1
LR,1,940,"Se ele puxar assunto quer dizer que ele gosta de falar com você, mas se caso você puxa assunto, e el",0,0,1,1,1,1
LR,1,941,Ai ele me achou melhor e colocou na receita apenas um comprimido de fluoxetina.,-1,-1,1,-1,1,0
LR,1,945,"Ninguém acredita, e alguns até riem, quando eu digo que meu cachorro foi tudo e nada para mim, e que",1,0,-1,-1,0,1
LR,1,950,"A descoberta de novos sentimentos, novas ações e tals.",1,1,0,-1,1,0
LR,1,952,"Já basta, não aguentando mais, eu discuti com minha tia hoje com minha mãe e estou chorando e parece",0,0,-1,-1,1,1
LR,1,954,"Basta saber viver, saber ser livre , amar e ser amado , saber fazer e ser feliz !",-1,-1,-1,1,1,0
LR,1,960,"Eu tenho alguns planos em minha mente, e tem um prazo para isso ser realizado.",-1,-1,-1,0,1,0
LR,1,966,É acreditar num mundo melhor.,-1,-1,-1,-1,1,1
LR,1,969,E deixar alguém feliz vale mais do que saber da minha vida.,1,1,-1,-1,1,1
LR,1,971,"Mas ele é lindo, aquele sorriso, a forma como fala comigo é muito fofo.",-1,-1,1,-1,1,0
LR,1,975,"Encontrarei alguém que realmente me faça feliz, talvez, Deus quer que ele seja somente meu amigo, o ",0,0,1,1,1,1
LR,1,995,Talvez do jeito que eu e minhas amigas fazemos esteja errado porém parece ser real.,1,1,1,1,1,1
LR,1,1010,"Eu acho que já era madura pra ter oito ou nove anos, sinceramente.",1,0,-1,0,0,0
LR,1,1014,Assim ele vai tentar querer saber oque você quer.,-1,-1,1,1,1,1
LR,1,1018,Eu não sabia o que fazer!,1,1,1,-1,1,0
LR,1,1025,"Ouvir lixo do meu pai e ver minha mãe propondo coisas ridículas me fazem ficar pior, mais nervosa.",0,0,-1,-1,1,1
LR,1,1028,"Então, ela está ali para aturar você falando sobre coisas banais, ela só quer ver a sua boca se mexe",0,0,-1,-1,1,1
LR,1,1031,"Não por querer, toda família simplesmente esquece da minha existência.",0,0,1,1,1,1
LR,1,1033,"Ai gente não gosto disso, sei la acho uma falta de respeito comigo!",-1,-1,-1,-1,1,1
LR,1,1035,Confiar em si é a melhor solução pra nao se encontrar nessas situações.,-1,-1,-1,-1,1,1
LR,1,1039,"Moça alta, mulata, bonitona.",-1,-1,-1,-1,1,1
LR,1,1040,VOU FICAR TORCENDO PRA ELE FICAR BEM LONGE DE MIM..... ATÉ PORQUE ELE NÃO É NADA BONITO.,-1,-1,0,-1,1,0
LR,1,1043,"Sou forte, madura, e aprendo com meus erros.",-1,-1,1,1,1,1
LR,1,1050,"Em vez de cerca, uma ponte foi construída ali, ligando as duas margens do riacho.",1,1,1,1,1,1
LR,1,1056,Na realidade não é que estão seguindo a moda: eles estão sempre na moda.,-1,-1,-1,-1,1,1
LR,1,1060,"Eu quase xingo aquela mulher de cima abaixo, é muita falta de respeito, quem é ela pra criticar meu ",1,0,1,1,0,1
LR,1,1065,"Gravei um filme na TV, e agora apeteceu-me ir vê-lo.",-1,-1,1,1,1,1
LR,1,1070,"Vim pra cá depois que a luz voltou, fiquei olhando a foto dele que tenho.",-1,-1,0,0,1,1
LR,1,1078,"Amiga, acabei de ver a foto da Miih com o namorado no seu orkut, não me leve a mal, mas ele já deve ",0,-1,1,1,0,1
LR,1,1082,"Tudo ia bem ele era do exercito não ganhava muito mais era o suficiente, com 2 anos de casados ele f",0,0,-1,-1,1,1
LR,1,1099,Sentou em cima de mim e se esfregava em mim gostoso.,1,1,1,-1,1,0
LR,1,1101,Meu pai me segurou pelo braço e queria me levar para tomar o remédio a essa hora eu já estava em uma,1,1,1,1,1,1
LR,1,1105,Bom hoje eu e minhas amigas tivemos a ideia de fazer o Jogo da Caneta.,-1,-1,0,0,1,1
LR,1,1109,Os verdadeiros amigos são anjos!,0,0,1,-1,1,0
LR,1,1116,"Quando o telefone toca,já me acelera o coração",-1,-1,1,-1,1,0
LR,1,1129,"Qualquer lugar que vão, a conta é SEMPRE dividida, igualmente entre os dois.",-1,-1,-1,-1,1,1
LR,1,1131,"E o velho emocionado ao vê-los tão jovens, tão apaixonados e tão ansiosos por uma palavra.",-1,1,1,1,0,1
LR,1,1136,"É melhor está sozinho, pois enquanto está sozinho você vela pelo teu coração, em algum lugar alguém ",0,0,1,-1,1,0
LR,1,1138,"Estava morrendo de vontade de chorar, então eu segurei as lagrimas e disse pra ele que eu não podia ",1,1,-1,-1,1,1
LR,1,1140,Eu me apaixonei por um rapaz que é deste site.,-1,-1,1,0,1,0
LR,1,1153,"O bom de tudo é que, toda noite antes de dormir, eu oro.",1,1,1,1,1,1
LR,1,1154,"Me amou sempre quando eu mais precisei, sempre me apoiou.",1,1,-1,-1,1,1
LR,1,1155,"Ele sempre fazia propostas de webcam mais hot e eu já cheguei a ficar de calcinha e sutiã, mas isso ",1,1,1,-1,1,0
LR,1,1160,Senti firmeza no lado dela vi interesse isso me animava.,1,1,-1,-1,1,1
LR,1,1172,"Como é pública, o nível é bem elevado.",1,1,1,-1,1,0
LR,1,1175,"Romance é por tempo indeterminado, enquanto o lance tem tempos contados.",1,1,-1,-1,1,1
LR,1,1189,"Acho isso ridículo, intendam se ele não gosta de você agora ,nem adianta minha filha, aliás adianta ",-1,-1,-1,-1,1,1
LR,1,1195,"O único que sabe a resposta é ELE, portanto, reflita sobre a sua vida e peça perdão pelos seus pecad",-1,-1,-1,-1,1,1
LR,1,1196,enho certeza que isso se chama AMOR.,1,0,1,0,0,0
LR,1,1198,"Nada contra, claro, mas as pessoas deveriam se enxergar mais, pelo menos eu acho.",1,1,-1,-1,1,1
LR,1,1199,"Estou sem chão, sem rumo, sem sonhos.",-1,0,1,0,0,0
LR,1,1205,Ele só está fazendo isso porque não aguenta mais a mãe dele e que quando eles brigaram ele pegou tod,1,1,-1,0,1,0
LR,2,1,"Confesso que aquilo me dava um prazer quase que desconhecido, era uma delicia sentir nossas línguas ",-1,-1,1,1,1,1
LR,2,3,"Ela me fala coisas e depois diz que não falou, me chama de mentirosa.",1,1,1,0,1,0
LR,2,13,"Consegui a ajuda de uma pessoa para alugar uma casa, comprar moveis, estar fazendo faculdade e ter u",-1,0,-1,-1,0,1
LR,2,19,"Agora eu simplesmente não reclamo de nada, fico quieto guardando isso tudo dentro de mim.",0,0,-1,0,1,0
LR,2,22,Pois amigos também dizem EU TE AMO!,0,0,1,0,1,0
LR,2,25,"Bom como meu ultimo post foi em agosto , de lá pra cá aconteceram muitas coisas e esse tempo todinho",0,0,1,1,1,1
LR,2,31,Ainda mais que tudo que tá acontecendo ultimamente está me levando pra perto dele.,1,0,1,1,0,1
LR,2,35,"Penso que estou em seus braços, encolhida e tímida, apaixonada e realizada.",-1,1,1,-1,0,0
LR,2,42,Quero logo o seu abraço forte.,1,1,1,1,1,1
LR,2,44,"Nesse momento estou ocupada nas tarefas que o dia me exige, sem transtornos fora de hora.",1,1,1,1,1,1
LR,2,51,Por que eu me sinto tão mal e negativa?,0,0,-1,-1,1,1
LR,2,55,"Em casa as coisas vão de mal a pior, a situação do meu irmão e da minha cunhada se arrasta, causando",-1,-1,1,0,1,0
LR,2,56,Conheci um novo amor estamos juntos a 3 anos e não vivemos uma linda historia de cinemas mas nos ama,0,-1,1,0,0,0
LR,2,62,"Ai ele começou a tentar brincar com a minha íntima, tentava por cima do short.",-1,-1,1,1,1,1
LR,2,64,"Meu nome é Marcelo, tenho 16 anos, faço 17 agora no final do ano, sou muito legal, querido e procuro",0,0,-1,-1,1,1
LR,2,68,"E pode ter certeza, mãe, vou lhe dá muito orgulho.",0,0,1,1,1,1
LR,2,79,"Dai minha mãe foi pra casa e eu fui pro curso com meu namorado e nossa amiga, quando eu cheguei mãe ",-1,-1,-1,-1,1,1
LR,2,82,Nossa hoje estou com vergonha e muito mais muito ODIO de mim.,-1,-1,-1,1,1,0
LR,2,89,"Esperei tanto tempo para chegar a esse ponto, eu não sei mais o que fazer, tenho medo de perder sua ",0,0,-1,-1,1,1
LR,2,98,"Você sabia que o menino que mais vai te dar valor é aquele que não consegue chegar em você, aquele q",1,1,-1,-1,1,1
LR,2,111,"Joguei os móveis, os pôsteres, a cor, joguei fora tudo aquilo que não precisava.",1,1,0,0,1,1
LR,2,112,Hoje acordei e ela nem se quer me olhou.,-1,-1,-1,-1,1,1
LR,2,113,Não vai ser difícil para mim escrever esse guia.,1,0,-1,0,0,0
LR,2,119,Depois ela me abraçou e disse que todos nós temos nosso tempo de vida e que ninguém pode saber o seu,0,0,-1,-1,1,1
LR,2,123,"Possa ser que o que disse não faça a mínima importância, pois você começou um novo relacionamento a ",1,0,-1,-1,0,1
LR,2,124,"Alias ninguém nunca se importou em ao menos saber se eu estava bem, ou se estava precisando de ajuda",-1,-1,-1,-1,1,1
LR,2,130,O irmão mais velho entregou o material e foi para a cidade.,0,0,1,1,1,1
LR,2,146,"Perto da nossa escola tem um posto de saudade e eu pedi para ele ir lá e pegar camisinha para mim, p",1,1,-1,-1,1,1
LR,2,148,Eu ouvi tudo e fiquei muito orgulhosa de mim mesma!,1,1,-1,-1,1,1
LR,2,149,"Horas foram passando, fomos pra sala de vídeo, era aula de educação de física, que droga!",-1,0,-1,-1,0,1
LR,2,162,"Ás vezes parece que eu não sinto nada por ele, quando a gente briga.",-1,0,0,0,0,1
LR,2,164,"Então, resolvem fazer um pacto, o pacto da cinderela, onde prometem umas ás outras que vão fazer tud",0,0,-1,-1,1,1
LR,2,167,Mal começamos e os problemas financeiros começaram.,-1,-1,1,1,1,1
LR,2,170,"Acordei como de costume as 6 e 20 para ir ao colégio, me arrumei, e fui.",0,0,-1,-1,1,1
LR,2,173,"Mas tudo bem, agora eu percebi que nunca precisei de você para nada pois até quando eu sentia falta ",1,-1,-1,0,0,0
LR,2,177,Eu gosto muito dela e sei que ela me ama.,1,1,-1,-1,1,1
LR,2,191,"Enquanto o garoto tímido passa horas ensaiando alguma coisa pra dizer quando lhe ver, e fica lembran",1,1,1,0,1,0
LR,2,193,"Pior que só tem ele lá no horário que vou, e eu fico sem graça com isso né?",1,1,0,0,1,1
LR,2,194,"Depois desta experiência, toda vez ela queria que eu fosse um homem na cama, e logo comecei a questi",1,0,1,1,0,1
LR,2,200,Tinha um lá O diário de Biloca é um livrinho pequeno e curto.,1,1,-1,-1,1,1
LR,2,202,Foi um presente dos céus.,-1,1,1,1,0,1
LR,2,209,Presta atenção nas músicas que escuto e nas coisas que eu posto.,-1,-1,-1,-1,1,1
LR,2,210,Amor platônico que me enche a alma.,1,1,1,1,1,1
LR,2,212,"Eu peço a Deus que me de paciência, porque tudo é uma fase.",-1,-1,1,1,1,1
LR,2,213,"Fico em cima dele, faço cavalgada, digo que paguei essa porra de motel durante uma hora e meia e que",1,-1,1,1,0,1
LR,2,215,Procurei como nunca.,1,1,1,-1,1,0
LR,2,216,"Me sinto segura perto dele, ele é um fofo e me faz sentir super bem, amo pegar nos seus cabelos , am",0,0,-1,-1,1,1
LR,2,217,"Agora eu sou sustentada por memórias, sabia?",1,1,-1,-1,1,1
LR,2,219,"Estou aqui postando isso, sei nem pra quer serve mas vamos lá né .",1,-1,0,0,0,1
LR,2,221,"Não consigo, a minha vida acabou, não sei o que fazer.",-1,-1,1,-1,1,0
LR,2,232,"Tipo, semana passada eu fiz o cabelo dela, pois eu faço curso de cabeleireiro, então tenho que trein",1,1,-1,-1,1,1
LR,2,239,Não fiquei surpresa e nada demais.,1,1,-1,0,1,0
LR,2,240,"Já esqueço totalmente de onde estou, e deixo de me importar com as pessoas ao redor, quando estou co",0,0,-1,-1,1,1
LR,2,245,"QUE VOCÊ TRAGA CONSIGO,O AMOR , A SABEDORIA , A PAZ , A CALMA E O ESPIRITO DE JUSTIÇA.",1,1,0,0,1,1
LR,2,251,"O importante é tentarmos, ao longo das nossas vidas, termos sempre algum anjo com o qual possamos co",1,-1,1,1,0,1
LR,2,254,"Entregando-nos demais, acreditando e sempre sofremos com isso.",0,-1,1,1,0,1
LR,2,256,Coisas materiais podem ser jogadas fora.,-1,-1,1,-1,1,0
LR,2,263,Hoje fui dormir 9h da manhã porque eu tinha ido dormir na casa do meu namorado sem meus pais saberem,1,0,1,1,0,1
LR,2,275,"Pode achar que eu sou maluca, eu gostei de um garoto que conheci na internet.",-1,-1,0,0,1,1
LR,2,277,Tudo que é diferente incomoda o igual.,-1,-1,-1,-1,1,1
LR,2,292,"A senhora ainda brincava, fazia a gente sorrir e sempre que alguém dizia, como vai dona Maria?",-1,-1,0,0,1,1
LR,2,296,Hoje eu acordei e vi seu lado da cama vazio.,-1,-1,-1,-1,1,1
LR,2,299,Começamos a conversa e estava tudo certo ate que ele falou que ia voltar só para ver se eles deixam ,1,1,0,0,1,1
LR,2,302,Minhas amigas descobriram por que me pegaram a força e tiraram meu casaco pra ver o que eu tanto esc,1,1,-1,0,1,0
LR,2,313,"Fiquei meio constrangida, mas valeu a pena.",0,-1,-1,-1,0,1
LR,2,317,"Achei uma solução, ou melhor, na minha cabeça era a única solução.",1,1,-1,-1,1,1
LR,2,320,"Mesmo assim continuo cometendo os mesmos erros, como se alguma coisa me puxasse, para o fundo do poç",0,0,1,-1,1,0
LR,2,326,Os amigos dele começaram a me odiar porque ele só queria ficar comigo.,1,1,0,0,1,1
LR,2,327,Fui olhar o celular como de costume e vi lá uma mensagem.,0,-1,1,0,0,0
LR,2,329,"De noites perfeitas de amor, você me fez ver o que é realmente o amor.",1,1,-1,0,1,0
LR,2,338,Eu estou chateada com tudo que esta acontecendo comigo.,0,1,-1,-1,0,1
LR,2,346,"Sei la, é uma relação estranha.",-1,-1,1,1,1,1
LR,2,348,"Em quantos motivos eu já pensei para ser a razão do meu sofrimento, e até hoje eu não havia encontra",0,0,0,0,1,1
LR,2,350,"Alguns esbarram na gente numa esquina qualquer, sem avisar e nos dão carinhos reais, sorrisos reais,",-1,-1,-1,-1,1,1
LR,2,357,"E quando aquela pessoa chega perto à gente estremece a mão soa, o coração acelera, o nosso mundo fic",1,1,-1,-1,1,1
LR,2,358,"Comecei a sentir uma estranha, excitação interna, não exatamente por ele, mas pela situação.",1,1,1,1,1,1
LR,2,360,Sempre perdeu o controle e usou de maldade demoníaca nas surras que me dava.,-1,-1,-1,-1,1,1
LR,2,364,"Pedi então minha mãe para deixa agente ir ao cinema, ela deixou, cortamos o bolo e fomos para o cine",1,0,1,-1,0,0
LR,2,369,"No entanto, estar sozinho é absolutamente o oposto de estar com alguém.",-1,-1,0,0,1,1
LR,2,374,Não to aguentando mais segurar isso comigo.,0,0,-1,-1,1,1
LR,2,376,"Diz ele que levantou antes de mim, e ficou beijando meu rosto, e eu nem mexia de tanto sono.",-1,-1,1,0,1,0
LR,2,377,"Pois essa nossa amizade merece mais que palavras, merecia ser contada ao mundo, para que assim todos",1,0,1,-1,0,0
LR,2,380,"Minha mãe ligava falando um monte, que eu era uma irresponsável e que as coisas não poderiam ficar a",-1,-1,-1,-1,1,1
LR,2,385,"Aí ele me abraçou, me beijou e a gente ficou enrolando e conversando um pouco e depois dormimos.",1,1,-1,-1,1,1
LR,2,386,Tenho tantos pecados que teria que nascer duas vezes para pedir perdão a Deus e me arrepender de tod,1,1,1,1,1,1
LR,2,392,Não sabe como me dói quando você me desmerece e me humilha na frente de quem quer que seja.,0,-1,-1,-1,0,1
LR,2,396,"Meu tio estava voltando do Paraná de onde minha tia que me criou morava, pediu para conversar comigo",1,1,0,0,1,1
LR,2,398,"Nem tudo deu tão errado como tá dando agora, mas eu AINDA acredito que esse ano vai ser bom.",-1,-1,1,1,1,1
LR,2,404,"Quando encontrar alguém e esse alguém fizer seu coração parar de funcionar por alguns segundos, pres",-1,-1,1,-1,1,0
LR,2,405,"Que seja eterno enquanto dure, e que dure para sempre.",1,1,-1,-1,1,1
LR,2,406,"Ela não se importa de ouvir as suas reclamações amorosas, por mais que doa muito, ela sempre estará ",1,1,-1,-1,1,1
LR,2,409,"Sempre gostei de admirar o céu, de olhar as estrelas, entender o mistério que há lá em cima e quando",1,1,1,1,1,1
LR,2,411,Mas ela é muito especial ela é a minha melhor amiga.,-1,-1,1,1,1,1
LR,2,412,"Não quero ficar uma baleia, ja to gorda demais !",1,1,-1,-1,1,1
LR,2,414,Aí ele disse que a gente fazia outro dia.,-1,-1,-1,-1,1,1
LR,2,422,Quando somos jovens e nos apaixonamos vemos tudo de um modo fantasioso e cheio de coisas boas e entã,1,1,1,-1,1,0
LR,2,425,Ando muito estressada ultimamente.,-1,-1,1,1,1,1
LR,2,441,"Nós fomos avaliar a música que era aquela música da Legião Urbana, Pais e Filhos, nossa super amo es",1,1,1,1,1,1
LR,2,442,Começamos com um beijo daqueles super envolvente.,1,0,1,-1,0,0
LR,2,445,"Entregamo-nos nosso coração, o orgulho e todo nosso amor.",1,0,0,0,0,1
LR,2,453,"Quando estamos apaixonadas, dentro de nós a uma confusão de sentimentos que ficamos perdidos.",-1,-1,0,0,1,1
LR,2,459,Finalmente de férias.,0,0,1,1,1,1
LR,2,463,"Mas uma coisa é certa, te amo muito e mesmo querendo te esquecer, te amo cada vez mais, hoje mais do",1,1,0,1,1,0
LR,2,465,"Eu nem lembro direito como te conheci mais sei que foi o melhor dia da minha vida, você pra mim e ma",-1,-1,1,1,1,1
LR,2,469,Quando a bibliotecária foi entregar o livro quase morre de vergonha por ter pego aquele livro.,1,1,-1,1,1,0
LR,2,471,Ano passado conheci um menino fiquei com ele.,0,0,0,-1,1,0
LR,2,483,"Ele provavelmente vai falar comigo, pelo facebook.",-1,-1,-1,-1,1,1
LR,2,484,"Há 5 anos perdi meu motivo, minha esperança, perdi minha vontade de viver.",0,0,1,1,1,1
LR,2,491,"Lembro do sorriso que você abria quando me via, das explicações que você dava quando não conseguia t",1,1,1,0,1,0
LR,2,495,"Você realmente foi muito amigo construindo esta ponte mesmo depois do que eu lhe disse, de repente, ",1,1,1,1,1,1
LR,2,496,"Ultimamente brigo com a minha mãe TODOS os dias, agente briga por tudo, ontem mesmo estava brigando ",1,1,-1,-1,1,1
LR,2,497,"A história fala de três amigas gordinhas, que um dia , se cansam de ser como são, se cansam de ver o",-1,-1,-1,-1,1,1
LR,2,504,Minha família nunca ligou para o que acontece ou deixa de acontecer comigo.,0,1,-1,-1,0,1
LR,2,509,Não posso me prender a amigos que sei que não estarão comigo como dizem que vão.,1,1,1,-1,1,0
LR,2,511,"Fui muito infantil, o pior que continuo sendo, não sou mais uma garotinha, poxa sou uma mulher, tem ",-1,-1,0,-1,1,0
LR,2,512,"Eu sou uma das únicas patricinhas de respeito, que curtem ler e que não são exemplos de putas.",-1,-1,-1,0,1,0
LR,2,514,Ninguém nunca se importou comigo.,-1,-1,-1,1,1,0
LR,2,516,"Agora você deve saber o porque eu não suporto suas namoradinhas, porque elas sempre estavam com o ga",1,1,0,0,1,1
LR,2,523,"Se precisar, me procure; se sentir saudades, ligue; se estiver com algum problema, conte comigo; e s",1,1,-1,-1,1,1
LR,2,524,"Meu pai preferiu minha madrasta a mim (apesar de eu já ter me acostumado com isso, tinha sido a prim",1,1,1,1,1,1
LR,2,525,"Espero que o tempo passe , espero que a semana acabe , pra que eu possa te ver de novo !",-1,-1,1,1,1,1
LR,2,528,"Encontrei o blog da Crisanne Braga, uma ótima terapeuta holística daqui da cidade, li algumas matéri",0,0,-1,-1,1,1
LR,2,535,"Um lugar com paz, com alegria.",-1,-1,-1,1,1,0
LR,2,543,"Conversamos sobre um futuro , mais tão presente em nós , casamento , sobre ver algumas casas , nos i",0,0,0,1,1,0
LR,2,548,"Boa parte dos que ameaçam fazer, não fazem, mas se você está pensando, eu tenho um relato a dar.",0,0,1,0,1,0
LR,2,551,"Não quero que me juguem, me xinguem ou coisa parecida quero apenas que me compreendam!",0,0,1,1,1,1
LR,2,552,"Eu ja estou mocinha ja percebo quando os garotos reparam nas meninas de peito e bunda grande, quase ",1,1,-1,1,1,0
LR,2,559,Ate que nesse mês de outubro ela me mandou um convite no facebook e eu adicionei ela.,1,1,1,1,1,1
LR,2,561,"Os milagres existem pois não reconstruíram Hiroshima das lágrimas, do sangue, da solidão, agora é um",-1,-1,1,1,1,1
LR,2,564,"Não sei como foi possível, mas chorei seis horas sem parar.",0,0,1,1,1,1
LR,2,569,"Quando eu era criança, acreditava que as estrelas eram os olhos de Deus, que piscavam de vez em quan",-1,-1,1,1,1,1
LR,2,575,Nós possuímos o ingrediente básico que tudo sustentará e que tão poucos tem o privilegio de ter: o A,-1,-1,1,1,1,1
LR,2,581,"Fui no médico e ele disse que todas essas dores q eu to sentindo são causadas por nervosismo, e como",0,-1,-1,-1,0,1
LR,2,582,Bom meu primeiro dia de aula ja começou com dois professores novos.,-1,-1,1,1,1,1
LR,2,595,"Vendo aquelas malas todas arrumadas, me dei conta do que estava fazendo e que realmente era uma louc",-1,-1,-1,-1,1,1
LR,2,597,"Ai a chorona aqui passou a noite chorando, até ficar de olhos inchados.",1,1,-1,-1,1,1
LR,2,600,"Fico feliz por isso, porque fomos feitos para brilhar.",-1,-1,1,1,1,1
LR,2,602,"Eu disse a ela que isso não faz diferença pra mim, mas sinto que ela não apoia meu namoro.",-1,-1,-1,-1,1,1
LR,2,608,"Ao me penetrar foi intenso, foi prazeroso.",1,0,1,-1,0,0
LR,2,610,"Continuo amando assistir desenhos, preferindo ficar a noite toda no computador e sem me importar com",-1,-1,1,-1,1,0
LR,2,613,"Não vem falar alto comigo não, porque ninguém fala alto comigo.",1,1,-1,-1,1,1
LR,2,621,Na vida precisamos contar com o apoio daquela pessoa que escolhemos para partilhar de todos os nosso,1,0,1,1,0,1
